company,source,statement,unit,page,section,item_raw,item_used,concept,concept_eq,match_score,con_cur,con_prev,sep_cur,sep_prev
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,IS,thousand,4,กำไรขาดทุนเบ็ดเสร็จอื่น,กำไรขำดทุนเบ็ดเสร็จอื่นสำหรับงวด,กำไรขำดทุนเบ็ดเสร็จอื่นสำหรับงวด,OCI_TOTAL,OCI_TOTAL,1.0,21960.0,-7931.0,21960.0,-7931.0
MFEC,FINANCIAL_STATEMENTS_Mfec.pdf,IS,thousand,4,กำไรขาดทุนเบ็ดเสร็จอื่น,กำไรขำดทุนเบ็ดเสร็จรวมสำหรับงวด,กำไรขำดทุนเบ็ดเสร็จรวมสำหรับงวด,TOTAL_COMPREHENSIVE_INCOME,TOTAL_COMPREHENSIVE_INCOME,1.0,97527.0,52731.0,90453.0,78544.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,สาหรั บงวดสามเดือนสิน้ สุดวันที่,สาหรั บงวดสามเดือนสิน้ สุดวันที่,,,0.65,31.0,,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,รายได้ จากการขายและการให้ บริ การ,รายได้ จากการขายและการให้ บริ การ,REVENUE,REVENUE,1.0,718729054591.0,700222970353.0,407592106728.0,405518000910.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,ต้ นทุนขายและการให้ บริ การ 18,ต้ นทุนขายและการให้ บริ การ 18,COGS,COGS,0.923,546299228825.0,622808731146.0,381851031028.0,393877420483.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,กาไรขัน้ ต้ น,กาไรขัน้ ต้ น,GROSS_PROFIT,GROSS_PROFIT,1.0,172429825766.0,77414239207.0,25741075700.0,11640580427.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,รายได้ อนื่ 17,รายได้ อนื่ 17,OTHER_INCOME,OTHER_INCOME,1.0,12633140495.0,8293658007.0,18655104653.0,19498487761.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,ขาดทุนจากตราสารอนุพนั ธ์,ขาดทุนจากตราสารอนุพนั ธ์,,,0.615,-70810299230.0,-960448390.0,-8378625568.0,-3717213400.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,กาไร(ขาดทุน)จากอัตราแลกเปลีย่ นเงินตราต่างประเทศ,กาไร(ขาดทุน)จากอัตราแลกเปลีย่ นเงินตราต่างประเทศ,,,0.65,1121349975.0,4506865149.0,-2005038323.0,4108286004.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,กาไรก่ อนค่ าใช้ จ่าย,กาไรก่ อนค่ าใช้ จ่าย,PROFIT_BEFORE_EXPENSES,PROFIT_BEFORE_EXPENSES,1.0,115374017006.0,89254313973.0,34012516462.0,31530140792.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,ค่าใช้ จา่ ยในการขายและจัดจาหน่าย 18,ค่าใช้ จา่ ยในการขายและจัดจาหน่าย 18,SELLING_EXPENSES,SELLING_EXPENSES,1.0,11424498977.0,10578803872.0,4166838967.0,2364992660.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,ค่าใช้ จา่ ยในการบริ หาร 18,ค่าใช้ จา่ ยในการบริ หาร 18,ADMIN_EXPENSES,ADMIN_EXPENSES,1.0,28963195733.0,16897619480.0,5572035528.0,5614652038.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,ค่าภาคหลวง,ค่าภาคหลวง,,,0.533,3306297211.0,3229882541.0,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,กาไรจากการดาเนินงาน,กาไรจากการดาเนินงาน,,,0.846,71680025085.0,58548008080.0,24273641967.0,23550496094.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,ส่วนแบ่งกาไรจากเงินลงทุนในการร่ วมค้ าและบริ ษัทร่ วม 6,ส่วนแบ่งกาไรจากเงินลงทุนในการร่ วมค้ าและบริ ษัทร่ วม 6,,,0.868,2053814498.0,324941005.0,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,กาไรก่ อนต้ นทุนทางการเงินและภาษีเงินได้,กาไรก่ อนต้ นทุนทางการเงินและภาษีเงินได้,PROFIT_BEFORE_FINANCE_TAX,PROFIT_BEFORE_FINANCE_TAX,1.0,73733839583.0,58872949085.0,24273641967.0,23550496094.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,ต้ นทุนทางการเงิน,ต้ นทุนทางการเงิน,FINANCE_COST,FINANCE_COST,1.0,8238689111.0,10985050321.0,1398566414.0,1788453481.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,กาไรก่ อนภาษีเงินได้,กาไรก่ อนภาษีเงินได้,PROFIT_BEFORE_TAX,PROFIT_BEFORE_TAX,1.0,65495150472.0,47887898764.0,22875075553.0,21762042613.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,ค่าใช้ จา่ ยภาษี เงินได้,ค่าใช้ จา่ ยภาษี เงินได้,INCOME_TAX_EXPENSE,INCOME_TAX_EXPENSE,1.0,23871700568.0,16073675894.0,1995928684.0,1461214339.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,,กาไรสาหรั บงวด,กาไรสาหรั บงวด,NET_PROFIT,NET_PROFIT,1.0,41623449904.0,31814222870.0,20879146869.0,20300828274.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,การแบ่งปันกำไร,ส่วนที่เป็ นของผู้ถือหุ้นของบริ ษัทฯ,การแบ่งปันกำไร ส่วนที่เป็ นของผู้ถือหุ้นของบริ ษัทฯ,PROFIT_ATTRIB_PARENT,PROFIT_ATTRIB_PARENT,1.0,25738298847.0,23315488909.0,20879146869.0,20300828274.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,การแบ่งปันกำไร,ส่วนที่เป็ นของผู้มีสว่ นได้ เสียที่ไม่มีอานาจควบคุมของบริ ษัทย่อย,การแบ่งปันกำไร ส่วนที่เป็ นของผู้มีสว่ นได้ เสียที่ไม่มีอานาจควบคุมของบริ ษัทย่อย,PROFIT_ATTRIB_NCI,PROFIT_ATTRIB_NCI,1.0,15885151057.0,8498733961.0,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,4,การแบ่งปันกำไร,้ ้นฐาน 16,กาไรต่อหุ้นขันพื ้ ้นฐาน 16,EPS,EPS,1.0,0.91,0.81,0.74,0.71
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,,สาหรั บงวดสามเดือนสิน้ สุดวันที่,สาหรั บงวดสามเดือนสิน้ สุดวันที่,,,0.692,31.0,,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,,กาไรสาหรับงวด,กาไรสาหรับงวด,NET_PROFIT,NET_PROFIT,1.0,41623449904.0,31814222870.0,20879146869.0,20300828274.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,ที่เป็ นเงินตราต่างประเทศ,ผลต่างของอัตราแลกเปลีย่ นจากการแปลงค่างบการเงิน ที่เป็ นเงินตราต่างประเทศ,OCI_FX_TRANSLATION,OCI_FX_TRANSLATION,1.0,28835585539.0,2797651955.0,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,มูลค่ายุตธิ รรมผ่านกาไรขาดทุนเบ็ดเสร็ จอืน่,มูลค่ายุตธิ รรมผ่านกาไรขาดทุนเบ็ดเสร็ จอืน่,,,0.879,-321774.0,-243763924.0,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,มูลค่ายุตธิ รรมผ่านกาไรขาดทุนเบ็ดเสร็ จอืน่,มูลค่ายุตธิ รรมผ่านกาไรขาดทุนเบ็ดเสร็ จอืน่,,,0.847,80038.0,66489613.0,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,กาไร(ขาดทุน)จากการป้องกันความเสีย่ งกระแสเงินสด,กาไร(ขาดทุน)จากการป้องกันความเสีย่ งกระแสเงินสด,,,0.683,3390227793.0,-2491291654.0,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,"ภาษีเงินได้ เกี่ยวกับการป้องกันความเสีย่ งกระแสเงินสด (1,201,527,893)","ภาษีเงินได้ เกี่ยวกับการป้องกันความเสีย่ งกระแสเงินสด (1,201,527,893)",,,0.619,,507122640.0,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,"ส่วนแบ่งขาดทุนเบ็ดเสร็ จอืน่ ในการร่ วมค้ าและบริ ษัทร่ วม (267,399,928)","ส่วนแบ่งขาดทุนเบ็ดเสร็ จอืน่ ในการร่ วมค้ าและบริ ษัทร่ วม (267,399,928)",,,0.655,,-451797141.0,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,ที่กาหนดไว้,ที่กาหนดไว้,,,0.812,886979.0,,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,มูลค่ายุตธิ รรมผ่านกาไรขาดทุนเบ็ดเสร็ จอืน่,กาไร(ขาดทุน)จากเงินลงทุนในตราสารทุนที่กาหนดให้ วดั มูลค่าด้ วย มูลค่ายุตธิ รรมผ่านกาไรขาดทุนเบ็ดเสร็ จอืน่,OCI_FVOCI_EQUITY,OCI_FVOCI_EQUITY,0.965,1120487733.0,-1246062407.0,143080952.0,-213271428.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,มูลค่ายุตธิ รรมผ่านกาไรขาดทุนเบ็ดเสร็ จอืน่,ภาษีเงินได้ เกี่ยวกับเงินลงทุนในตราสารทุนที่กาหนดให้ วดั มูลค่าด้ วย มูลค่ายุตธิ รรมผ่านกาไรขาดทุนเบ็ดเสร็ จอืน่,OCI_FVOCI_EQUITY,OCI_FVOCI_EQUITY,0.914,336100024.0,1325397393.0,-28616191.0,42654285.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,ส่วนแบ่งกาไร(ขาดทุน)เบ็ดเสร็ จอืน่ ในการร่ วมค้ าและบริ ษัทร่ วม,ส่วนแบ่งกาไร(ขาดทุน)เบ็ดเสร็ จอืน่ ในการร่ วมค้ าและบริ ษัทร่ วม,,,0.7,450231937.0,-200225804.0,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,กาไร(ขาดทุน)เบ็ดเสร็ จอืน่ สาหรับงวด - สุทธิจากภาษี,กาไร(ขาดทุน)เบ็ดเสร็ จอืน่ สาหรับงวด - สุทธิจากภาษี,OCI_TOTAL,OCI_TOTAL,1.0,32658603499.0,63520671.0,114464761.0,-170617143.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,กาไรเบ็ดเสร็ จรวมสาหรั บงวด,กาไรเบ็ดเสร็ จรวมสาหรั บงวด,TOTAL_COMPREHENSIVE_INCOME,TOTAL_COMPREHENSIVE_INCOME,1.0,74282053403.0,31877743541.0,20993611630.0,20130211131.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,ส่วนที่เป็ นของผู้ถือหุ้นของบริ ษัทฯ,การแบ่ งปั นกาไรเบ็ดเสร็ จรวม ส่วนที่เป็ นของผู้ถือหุ้นของบริ ษัทฯ,TCI_ATTRIB_PARENT,TCI_ATTRIB_PARENT,0.949,46730678342.0,22435577657.0,20993611630.0,20130211131.0
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,ส่วนที่เป็ นของผู้มีสว่ นได้ เสียที่ไม่มีอานาจควบคุมของบริ ษัทย่อย,ส่วนที่เป็ นของผู้มีสว่ นได้ เสียที่ไม่มีอานาจควบคุมของบริ ษัทย่อย,NCI,NCI,0.959,27551375061.0,9442165884.0,,
PTT,FINANCIAL_STATEMENTS_PTT.pdf,IS,baht,5,กำไรขาดทุนเบ็ดเสร็จอื่น,,กำไรขาดทุนเบ็ดเสร็จอื่น,SE_OCI,SE_OCI,1.0,74282053403.0,31877743541.0,20993611630.0,20130211131.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,รายได้จากการขายและการให้บริการ,รายได้จากการขายและการให้บริการ,REVENUE,REVENUE,1.0,2645883140.0,2923191156.0,2645883140.0,2923191156.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,ต้นทุนขายและการให้บริการ,ต้นทุนขายและการให้บริการ,COGS,COGS,0.923,-2038848667.0,-2292642249.0,-2038848667.0,-2292642249.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,กําไรขัน้ ต้น,กําไรขัน้ ต้น,GROSS_PROFIT,GROSS_PROFIT,1.0,607034473.0,630548907.0,607034473.0,630548907.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,- เงินปั นผลรับ 8,- เงินปั นผลรับ 8,DIVIDEND_INCOME,DIVIDEND_INCOME,1.0,,4480666.0,427886263.0,424415064.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,- กําไรจากอัตราแลกเปลีย่ น สุทธิ,- กําไรจากอัตราแลกเปลีย่ น สุทธิ,,,0.897,23176672.0,-8825012.0,23176672.0,-8825012.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,- กําไรอื่น สุทธิ,- กําไรอื่น สุทธิ,,,0.833,47269.0,112652.0,47269.0,112652.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,- ดอกเบีย้ รับ,- ดอกเบีย้ รับ,INTEREST_INCOME_CF,INTEREST_INCOME_CF,1.0,18197352.0,38362027.0,18197352.0,38362027.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,กําไรก่อนค่าใช้จ่าย,กําไรก่อนค่าใช้จ่าย,PROFIT_BEFORE_EXPENSES,PROFIT_BEFORE_EXPENSES,1.0,652352750.0,675321652.0,1080239013.0,1095256050.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,ค่าใช้จ่ายในการขาย,ค่าใช้จ่ายในการขาย,SELLING_EXPENSES,SELLING_EXPENSES,1.0,-168008872.0,-186526219.0,-168008872.0,-186526219.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,ค่าใช้จ่ายในการบริหาร,ค่าใช้จ่ายในการบริหาร,ADMIN_EXPENSES,ADMIN_EXPENSES,1.0,-121302400.0,-119714833.0,-121302400.0,-119714833.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,รวมค่าใช้จ่าย,รวมค่าใช้จ่าย,TOTAL_EXPENSES,TOTAL_EXPENSES,1.0,-289311272.0,-306241052.0,-289311272.0,-306241052.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,กําไรจากการดําเนิ นงาน,กําไรจากการดําเนิ นงาน,,,0.846,363041478.0,369080600.0,790927741.0,789014998.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,และการร่วมค้าตามวิธสี ว่ นได้เสีย 12,และการร่วมค้าตามวิธสี ว่ นได้เสีย 12,,,0.789,86149974.0,92468604.0,,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,กําไรก่อนค่าใช้จ่ายภาษี เงิ นได้,กําไรก่อนค่าใช้จ่ายภาษี เงิ นได้,,,0.875,449191452.0,461549204.0,790927741.0,789014998.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,ค่าใช้จ่ายภาษีเงินได้ 15,ค่าใช้จ่ายภาษีเงินได้ 15,INCOME_TAX_EXPENSE,INCOME_TAX_EXPENSE,1.0,-87540849.0,-91925642.0,-155888106.0,-157418801.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,,กําไรสุทธิ สาํ หรับรอบระยะเวลา,กําไรสุทธิ สาํ หรับรอบระยะเวลา,,,0.56,361650603.0,369623562.0,635039635.0,631596197.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,5,กำไรต่อหุ้น,กําไรต่อหุ้นขัน้ พื้นฐาน,กําไรต่อหุ้นขัน้ พื้นฐาน,EPS,EPS,1.0,4.72,4.82,8.29,8.24
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,6,,กําไรสุทธิ สาํ หรับรอบระยะเวลา,กําไรสุทธิ สาํ หรับรอบระยะเวลา,,,0.56,361650603.0,369623562.0,635039635.0,631596197.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,6,กำไรขาดทุนเบ็ดเสร็จอื่น,ในตราสารทุนผ่านกําไรขาดทุนเบ็ดเสร็จอื่น,ในตราสารทุนผ่านกําไรขาดทุนเบ็ดเสร็จอื่น,,,0.743,72397537.0,91660113.0,72397537.0,91660113.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,6,กำไรขาดทุนเบ็ดเสร็จอื่น,รายการใหม่ไปยังกําไรหรือขาดทุนในภายหลัง,รายการใหม่ไปยังกําไรหรือขาดทุนในภายหลัง,,,0.729,-14479507.0,-18332023.0,-14479507.0,-18332023.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,6,กำไรขาดทุนเบ็ดเสร็จอื่น,กําไรหรือขาดทุนในภายหลัง,กําไรหรือขาดทุนในภายหลัง,,,0.846,57918030.0,73328090.0,57918030.0,73328090.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,6,กำไรขาดทุนเบ็ดเสร็จอื่น,บริษทั ร่วมและการร่วมค้า,บริษทั ร่วมและการร่วมค้า,,,0.8,4072902.0,-136581506.0,,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,6,กำไรขาดทุนเบ็ดเสร็จอื่น,รายการใหม่เข้าไปยังกําไรหรือขาดทุนในภายหลัง,รายการใหม่เข้าไปยังกําไรหรือขาดทุนในภายหลัง,,,0.721,-814580.0,27316301.0,,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,6,กำไรขาดทุนเบ็ดเสร็จอื่น,กําไรหรือขาดทุนในภายหลัง,กําไรหรือขาดทุนในภายหลัง,,,0.842,3258322.0,-109265205.0,,
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,6,กำไรขาดทุนเบ็ดเสร็จอื่น,- สุทธิ จากภาษี,กำไรขาดทุนเบ็ดเสร็จอื่น - สุทธิ จากภาษี,OCI_TOTAL,OCI_TOTAL,0.93,61176352.0,-35937115.0,57918030.0,73328090.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,6,กำไรขาดทุนเบ็ดเสร็จอื่น,กําไรเบ็ดเสร็จรวมสําหรับรอบระยะเวลา,กําไรเบ็ดเสร็จรวมสําหรับรอบระยะเวลา,,,0.789,422826955.0,333686447.0,692957665.0,704924287.0
STANLEY,Thai-Stanley_Q1_June69-T1-1.pdf,IS,unknown,6,กำไรขาดทุนเบ็ดเสร็จอื่น,หมายเหตุประกอบข้อมูลทางการเงินระหว่างกาลเป็ นส่วนหนึง่ ของข้อมูลทางการเงินระหว่างกาลนี้,หมายเหตุประกอบข้อมูลทางการเงินระหว่างกาลเป็ นส่วนหนึง่ ของข้อมูลทางการเงินระหว่างกาลนี้,,,0.442,,,,5.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,,วันที่ 31 มีนาคม วันที่,วันที่ 31 มีนาคม วันที่,,,0.56,,,31.0,
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,รายได้,รายได้จากการขายสิ นค้า 8,รายได้จากการขายสิ นค้า 8,,,0.75,136697330.0,144174821.0,5184663.0,5122785.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,รายได้,รายได้ดอกเบี้ย,รายได้ดอกเบี้ย,FINANCE_INCOME,FINANCE_INCOME,1.0,325490.0,339416.0,479662.0,375856.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,รายได้,เงินปั นผลรับ 2,เงินปั นผลรับ 2,DIVIDEND_INCOME,DIVIDEND_INCOME,1.0,,,119625.0,
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,รายได้,กาไรจากเงินลงทุน,กาไรจากเงินลงทุน,,,0.87,,1192.0,,
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,รายได้,กาไรจากอัตราแลกเปลี่ยนสุ ทธิ,กาไรจากอัตราแลกเปลี่ยนสุ ทธิ,,,0.897,27859.0,159360.0,1221441.0,
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,รายได้,รายได้อื่น,รายได้อื่น,OTHER_INCOME,OTHER_INCOME,1.0,599954.0,792185.0,76742.0,65683.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,รายได้,รวมรายได้,รวมรายได้,TOTAL_REVENUE,TOTAL_REVENUE,1.0,137650633.0,145466974.0,7082133.0,5564324.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,ต้นทุนขายสิ นค้า 14,ต้นทุนขายสิ นค้า 14,,,0.636,115408054.0,117729907.0,4277104.0,4638881.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,ต้นทุนในการจัดจาหน่าย,ต้นทุนในการจัดจาหน่าย,,,0.788,4176979.0,4170098.0,191055.0,207861.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,ค่าใช้จ่ายในการบริ หาร,ค่าใช้จ่ายในการบริ หาร,ADMIN_EXPENSES,ADMIN_EXPENSES,1.0,7691311.0,8071042.0,577784.0,632542.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,ยุติธรรมของสิ นทรัพย์ชีวภาพ,ยุติธรรมของสิ นทรัพย์ชีวภาพ,,,0.638,-529587.0,-37915.0,,
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,ขาดทุนจากอัตราแลกเปลี่ยนสุ ทธิ,ขาดทุนจากอัตราแลกเปลี่ยนสุ ทธิ,,,0.71,,,,37040.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,ต้นทุนทางการเงินของหนี้ สินตามสัญญาเช่า,ต้นทุนทางการเงินของหนี้ สินตามสัญญาเช่า,,,0.615,747307.0,780956.0,8103.0,7146.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,ต้นทุนทางการเงินอื่น,ต้นทุนทางการเงินอื่น,FINANCE_COST,FINANCE_COST,0.909,4749712.0,5311002.0,1658680.0,1520133.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,รวมค่ าใช้ จ่าย,รวมค่ าใช้ จ่าย,TOTAL_EXPENSES,TOTAL_EXPENSES,1.0,132243776.0,136025090.0,6712726.0,7043603.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,และการร่ วมค้าที่ใช้วิธีส่วนได้เสี ย 4,และการร่ วมค้าที่ใช้วิธีส่วนได้เสี ย 4,,,0.865,1366550.0,3443232.0,,
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,กาไร (ขาดทุน) ก่ อนค่ าใช้ จ่ายภาษีเงินได้,กาไร (ขาดทุน) ก่ อนค่ าใช้ จ่ายภาษีเงินได้,PROFIT_BEFORE_TAX,PROFIT_BEFORE_TAX,1.0,6773407.0,12885116.0,369407.0,-1479279.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,ค่าใช้จ่ายภาษีเงินได้,ค่าใช้จ่ายภาษีเงินได้,INCOME_TAX_EXPENSE,INCOME_TAX_EXPENSE,1.0,1437727.0,3255089.0,56593.0,158582.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,5,ค่าใช้จ่าย,กาไร (ขาดทุน) สาหรับงวด,กาไร (ขาดทุน) สาหรับงวด,NET_PROFIT,NET_PROFIT,1.0,5335680.0,9630027.0,312814.0,-1637861.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,7,,วันที่,วันที่,,,0.5,31.0,,31.0,
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,7,,กาไร (ขาดทุน) สาหรับงวด,กาไร (ขาดทุน) สาหรับงวด,NET_PROFIT,NET_PROFIT,1.0,5335680.0,9630027.0,312814.0,-1637861.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,7,กำไรขาดทุนเบ็ดเสร็จอื่น,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,ผลต่างของอัตราแลกเปลี่ยนจากการแปลงค่างบการเงิน,FX_TRANSLATION,FX_TRANSLATION,1.0,3351953.0,8931110.0,,
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,7,กำไรขาดทุนเบ็ดเสร็จอื่น,ความเสี่ ยงกระแสเงินสด,ความเสี่ ยงกระแสเงินสด,,,0.681,450841.0,-901668.0,78003.0,76578.0
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,7,กำไรขาดทุนเบ็ดเสร็จอื่น,และการร่ วมค้าที่ใช้วิธีส่วนได้เสี ย 4,ส่ วนแบ่งกาไรเบ็ดเสร็ จอื่นของบริ ษทั ร่ วม และการร่ วมค้าที่ใช้วิธีส่วนได้เสี ย 4,SHARE_OF_PROFIT_ASSOCIATE,SHARE_OF_PROFIT_ASSOCIATE,0.907,3367304.0,127161.0,,
CPF,pdf_th_FINANCIAL_STATEMENTS_CPF.pdf,IS,thousand,7,กำไรขาดทุนเบ็ดเสร็จอื่น,ไว้ในกาไรหรื อขาดทุนในภายหลัง,ไว้ในกาไรหรื อขาดทุนในภายหลัง,,,0.861,-95163.0,143015.0,-15600.0,-15316.0
