company,source,statement,unit,page,section,item_raw,item_used,concept,concept_eq,match_score,con_cur,con_prev,sep_cur,sep_prev
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,8,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดและรายการเทียบเท่าเงินสดลดลงสุทธิ,เงินสดและรายการเทียบเท่าเงินสดลดลงสุทธิ,CASH_NET_CHANGE,CASH_NET_CHANGE,1.0,-346369.0,-210102.0,-261478.0,-274516.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,8,กระแสเงินสดจากกิจกรรมจัดหาเงิน,ผลกระทบจากการเปลียB นแปลงในอัตราแลกเปลียB น,ผลกระทบจากการเปลียB นแปลงในอัตราแลกเปลียB น,CASH_FX_EFFECT,CASH_FX_EFFECT_AFTER,1.0,310.0,,122.0,
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,8,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดและรายการเทียบเท่าเงินสดต้นงวด,เงินสดและรายการเทียบเท่าเงินสดต้นงวด,CASH_BEGIN,CASH_BEGIN,1.0,1687287.0,1065976.0,1022940.0,787315.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,8,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดและรายการเทียบเท่าเงินสดปลายงวด,เงินสดและรายการเทียบเท่าเงินสดปลายงวด,CASH_END,CASH_END,1.0,1341228.0,855874.0,761584.0,512799.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,8,รายการที่ไม่ใช่เงินสด,สินทรัพย์สิทธิการใช้เพิมB ขึ@นจากหนีส@ ินตามสัญญาเช่า,สินทรัพย์สิทธิการใช้เพิมB ขึ@นจากหนีส@ ินตามสัญญาเช่า,,,0.619,1334.0,3070.0,1334.0,2652.0
GABLE,20260512-gable-fs-1q2026-th.pdf,CF,thousand,8,รายการที่ไม่ใช่เงินสด,การเพิมB ขึ@นของต้นทุนบริการและหนีส@ ินตามสัญญาเช่า,การเพิมB ขึ@นของต้นทุนบริการและหนีส@ ินตามสัญญาเช่า,,,0.529,,770.0,,770.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,ก ําไรสําหรับงวด,ก ําไรสําหรับงวด,NET_PROFIT,NET_PROFIT,1.0,80062716.0,72767364.0,29383462.0,79093599.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,ค ่าใช้จ่ายภาษีเงินได้,ค ่าใช้จ่ายภาษีเงินได้,INCOME_TAX_EXPENSE,INCOME_TAX_EXPENSE,1.0,3918940.0,3732407.0,3113175.0,4292678.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,ค ่าเสื8อมราคาและค ่าตัดจําหน่าย,ค ่าเสื8อมราคาและค ่าตัดจําหน่าย,DEPRECIATION_AMORTISATION,DEPRECIATION_AMORTISATION,1.0,5658851.0,5609212.0,4011923.0,3940501.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,ค ่าใช้จ่ายผลประโยชน์พนักงานหลังออกจากงานและผลประโยชน์ระยะยาวอืน,ค ่าใช้จ่ายผลประโยชน์พนักงานหลังออกจากงานและผลประโยชน์ระยะยาวอืน,POST_EMPLOYMENT_BENEFIT_EXPENSE,POST_EMPLOYMENT_BENEFIT_EXPENSE,1.0,4373130.0,3619020.0,1247182.0,1667020.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,กลับรายการการลดมูลค ่าของงานบริการระหว่างท ํา,กลับรายการการลดมูลค ่าของงานบริการระหว่างท ํา,,,0.564,-517167.0,-283471.0,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,(กลับรายการ) ประมาณการผลขาดทุนของโครงการ,(กลับรายการ) ประมาณการผลขาดทุนของโครงการ,,,0.595,691764.0,-101818.0,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,กลับรายการประมาณการรับประก ันค ุณภาพงาน,กลับรายการประมาณการรับประก ันค ุณภาพงาน,,,0.837,-1907974.0,-4965737.0,-15526.0,-3838158.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,(ก ําไร) ขาดทุนจากอัตราแลกเปลีย นทีย งั ไม่เก ิดขึDน,(ก ําไร) ขาดทุนจากอัตราแลกเปลีย นทีย งั ไม่เก ิดขึDน,,,0.772,-1717347.0,-133962.0,-1941329.0,112783.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,ขาดทุนจากการขายหรือตัดจําหน่ายสินทรัพย์,ขาดทุนจากการขายหรือตัดจําหน่ายสินทรัพย์,,,0.733,11143.0,53.0,11143.0,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,(ก ําไร) ขาดทุนในงานบริการระหว่างท ําของการร่วมค ้า,(ก ําไร) ขาดทุนในงานบริการระหว่างท ําของการร่วมค ้า,,,0.588,242742.0,-28466.0,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,ส่วนแบ่งก ําไรของบริษทั ร่วมและการร่วมค ้าทีใ8 ช้วิธีส่วนได้เสีย,ส่วนแบ่งก ําไรของบริษทั ร่วมและการร่วมค ้าทีใ8 ช้วิธีส่วนได้เสีย,SHARE_OF_PROFIT_ASSOCIATE,SHARE_OF_PROFIT_ASSOCIATE,1.0,-7050420.0,-9356055.0,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,เงินปันผลรับ,เงินปันผลรับ,DIVIDEND_INCOME,DIVIDEND_INCOME,1.0,,-1474321.0,,-36474321.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,รายได้ทางการเงิน,รายได้ทางการเงิน,FINANCE_INCOME,FINANCE_INCOME,1.0,-843387.0,-728272.0,-766216.0,-615448.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,FINANCE_COST,FINANCE_COST,1.0,1629812.0,1755700.0,788445.0,843155.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,ลูกหนีกD ารค ้าและลูกหนีหD มุนเวียนอืน,ลูกหนีกD ารค ้าและลูกหนีหD มุนเวียนอืน,TRADE_RECEIVABLES,TRADE_RECEIVABLES,1.0,126853381.0,44870972.0,66189355.0,14183534.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,สินทรัพย์ทเี8 ก ิดจากสัญญา - หมุนเวียน,สินทรัพย์ทเี8 ก ิดจากสัญญา - หมุนเวียน,CONTRACT_ASSETS_CURRENT,CONTRACT_ASSETS_CURRENT,1.0,-9276917.0,63536557.0,11971165.0,89596935.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,งานบริการระหว่างท ํา,งานบริการระหว่างท ํา,WIP,WIP,1.0,-1121767.0,-1504563.0,-931011.0,957549.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,ต้นทุนส่วนเพิม ในการได้มาซึ8งสัญญาทีท ําก ับลูกค ้า - หมุนเวียน,ต้นทุนส่วนเพิม ในการได้มาซึ8งสัญญาทีท ําก ับลูกค ้า - หมุนเวียน,CONTRACT_ACQUISITION_COST_CURRENT,CONTRACT_ACQUISITION_COST_CURRENT,0.915,358776.0,-103671.0,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,สินทรัพย์หมุนเวียนอืน,สินทรัพย์หมุนเวียนอืน,OTHER_CURRENT_ASSETS,OTHER_CURRENT_ASSETS,1.0,1265510.0,-1640415.0,3709385.0,-1467581.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,สินทรัพย์ไ ม่หมุนเวียนอืน,สินทรัพย์ไ ม่หมุนเวียนอืน,OTHER_NONCURRENT_ASSETS,OTHER_NONCURRENT_ASSETS,1.0,455291.0,-1086873.0,-4071.0,295563.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,เจ้าหนีกD ารค ้าและเจ้าหนีหD มุนเวียนอืน,เจ้าหนีกD ารค ้าและเจ้าหนีหD มุนเวียนอืน,TRADE_PAYABLES,TRADE_PAYABLES,1.0,-75368878.0,-69021135.0,-25063520.0,-38526581.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,หนีสD ินทีเ8 ก ิดจากสัญญา - หมุนเวียน,หนีสD ินทีเ8 ก ิดจากสัญญา - หมุนเวียน,,,0.842,-1894891.0,14420142.0,-331359.0,-1437940.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,หนีสD ินหมุนเวียนอืน,หนีสD ินหมุนเวียนอืน,OTHER_CURRENT_LIAB,OTHER_CURRENT_LIAB,1.0,-7557972.0,-764704.0,-5247123.0,228766.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,จ่ายผลประโยชน์พนักงาน,จ่ายผลประโยชน์พนักงาน,,,0.689,,-1019476.0,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,กระแสเงินสดสุทธิได้ มาจากการดําเน ินงาน,กระแสเงินสดสุทธิได้ มาจากการดําเน ินงาน,CF_OPERATING_BEFORE_ITEMS,CF_OPERATING_BEFORE_ITEMS,0.933,118265336.0,118098488.0,86125080.0,112852054.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,รับดอกเบียD,รับดอกเบียD,,,0.8,609352.0,905990.0,589878.0,760433.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,จ่ายดอกเบียD,จ่ายดอกเบียD,,,0.875,-28.0,-1268.0,-28.0,-1268.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,จ่ายภาษีเงินได้,จ่ายภาษีเงินได้,,,0.875,-6265076.0,-10847793.0,-3554501.0,-7840209.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,กระแสเงินสดสุทธิได้ มาจากกิจกรรมดําเน ินงาน,กระแสเงินสดสุทธิได้ มาจากกิจกรรมดําเน ินงาน,CF_OPERATING,CF_OPERATING,1.0,112609584.0,108155417.0,83160429.0,105771010.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,10,กระแสเงินสดจากกิจกรรมดำเนินงาน,หมายเหตุประกอบงบการเงินเป็ นส่วนหนึ8งของงบการเงินระหว่างกาลนีD,หมายเหตุประกอบงบการเงินเป็ นส่วนหนึ8งของงบการเงินระหว่างกาลนีD,,,0.538,,,,8.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินฝากสถาบันการเงินทีม ีภาระผ ูกพันเพิม ขึDน,เงินฝากสถาบันการเงินทีม ีภาระผ ูกพันเพิม ขึDน,RESTRICTED_DEPOSITS,RESTRICTED_DEPOSITS,0.909,,-5696939.0,,-5696939.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมลงทุน,ี8 องก ัน,ี8 องก ัน,,,0.857,,,,-4500000.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมลงทุน,ี8 องก ัน,ี8 องก ัน,,,0.857,,,,4200000.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดรับจากเงินให้กยืู้ มระยะสัDนแก ่บริษทั อืน,เงินสดรับจากเงินให้กยืู้ มระยะสัDนแก ่บริษทั อืน,,,0.779,,5000000.0,,5000000.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดรับจากเงินปันผลจากเงินลงทุนในสินทรัพย์ทางการเงินไม่หมุนเวียนอืน,เงินสดรับจากเงินปันผลจากเงินลงทุนในสินทรัพย์ทางการเงินไม่หมุนเวียนอืน,,,0.688,,1474321.0,,1474321.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดรับจากเงินปันผลจากบริษทั ย่อย,เงินสดรับจากเงินปันผลจากบริษทั ย่อย,DIVIDEND_RECEIVED,DIVIDEND_RECEIVED,1.0,,,,35000000.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดจ่ายสุทธิจากการลงทุนในบริษทั ย่อย,เงินสดจ่ายสุทธิจากการลงทุนในบริษทั ย่อย,,,0.718,,-147166963.0,,-147166963.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดจ่ายสุทธิจากการลงทุนในการร่วมค ้า,เงินสดจ่ายสุทธิจากการลงทุนในการร่วมค ้า,,,0.703,-2500000.0,,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดจ่ายเพือ การซือD สินทรัพย์,เงินสดจ่ายเพือ การซือD สินทรัพย์,,,0.743,-361670.0,-501305.0,,-63255.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดจ่ายเพือ การพัฒนาสินทรัพย์ไ ม่มีตวั ตน,เงินสดจ่ายเพือ การพัฒนาสินทรัพย์ไ ม่มีตวั ตน,,,0.701,-2570046.0,-11481.0,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมลงทุน,กระแสเงินสดสุทธิใช้ไปในกิจกรรมลงทุน,กระแสเงินสดสุทธิใช้ไปในกิจกรรมลงทุน,CF_INVESTING,CF_INVESTING,1.0,-5431716.0,-146902367.0,,-111752836.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินเบิกเก ินบัญชีจากสถาบันการเงินเพิม ขึDน (ลดลง),เงินเบิกเก ินบัญชีจากสถาบันการเงินเพิม ขึDน (ลดลง),,,0.826,-668.0,94618.0,-668.0,94618.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,จ่ายช ําระหนีสD ินตามสัญญาเช่า,จ่ายช ําระหนีสD ินตามสัญญาเช่า,,,0.833,-3527119.0,-3178172.0,-2999764.0,-2650817.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,กระแสเงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,กระแสเงินสดสุทธิใช้ไปในกิจกรรมจัดหาเงิน,CF_FINANCING,CF_FINANCING,1.0,-3527787.0,-3083554.0,-3000432.0,-2556199.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,ก่อนผลกระทบของอัตราแลกเปลียN น,เงินสดและรายการเทียบเท่าเงินสดเพิมN ขึIน (ลดลง) สุทธิ ก่อนผลกระทบของอัตราแลกเปลียN น,CASH_NET_CHANGE_BEFORE_FX,CASH_NET_CHANGE_BEFORE_FX,1.0,103650081.0,-41830504.0,80159997.0,-8538025.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,ผลกระทบของอัตราแลกเปลีย นทีม ีตอ่ เงินสดและรายการเทียบเท่าเงินสด,ผลกระทบของอัตราแลกเปลีย นทีม ีตอ่ เงินสดและรายการเทียบเท่าเงินสด,CASH_FX_EFFECT,CASH_FX_EFFECT,1.0,2437295.0,-153269.0,2322019.0,-109749.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดและรายการเทียบเท่าเงินสดเพิมN ขึIน (ลดลง) สุทธิ,เงินสดและรายการเทียบเท่าเงินสดเพิมN ขึIน (ลดลง) สุทธิ,CASH_NET_CHANGE,CASH_NET_CHANGE,1.0,106087376.0,-41983773.0,82482016.0,-8647774.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,ผลกระทบจากการแปลงค ่างบการเงินทีเ8 ป็ นเงินตราต่างประเทศ,ผลกระทบจากการแปลงค ่างบการเงินทีเ8 ป็ นเงินตราต่างประเทศ,CF_TRANSLATION,CF_TRANSLATION_AFTER,1.0,-201075.0,48508.0,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดและรายการเทียบเท่าเงินสด ณ วันต้ นงวด,เงินสดและรายการเทียบเท่าเงินสด ณ วันต้ นงวด,CASH_BEGIN,CASH_BEGIN,1.0,594139290.0,530203212.0,224439290.0,311455242.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,กระแสเงินสดจากกิจกรรมจัดหาเงิน,เงินสดและรายการเทียบเท่าเงินสด ณ วันสิIนงวด,เงินสดและรายการเทียบเท่าเงินสด ณ วันสิIนงวด,CASH_END,CASH_END,1.0,700025591.0,488267947.0,306921306.0,302807468.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,รายการที่ไม่ใช่เงินสด,- ซือD สินทรัพย์ถาวรยังไม่ไ ด้จ่ายช ําระ,- ซือD สินทรัพย์ถาวรยังไม่ไ ด้จ่ายช ําระ,,,0.516,128130.0,,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,รายการที่ไม่ใช่เงินสด,- ผลตอบแทนพนักงานในการพัฒนาสินทรัพย์ไ ม่มีตวั ตนยังไม่ไ ด้จ่ายช ําระ,- ผลตอบแทนพนักงานในการพัฒนาสินทรัพย์ไ ม่มีตวั ตนยังไม่ไ ด้จ่ายช ําระ,,,0.48,37951.0,,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,รายการที่ไม่ใช่เงินสด,- ปรับปรุงโปรแกรมคอมพิวเตอร์ระหว่างพัฒนาเป็ นต้นทุนบริการ,- ปรับปรุงโปรแกรมคอมพิวเตอร์ระหว่างพัฒนาเป็ นต้นทุนบริการ,,,0.531,,-164312.0,,
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,รายการที่ไม่ใช่เงินสด,- สินทรัพย์สิทธิการใช้และหนีสD ินสัญญาเช่าเพิม ขึDน,- สินทรัพย์สิทธิการใช้และหนีสD ินสัญญาเช่าเพิม ขึDน,,,0.649,2640940.0,899435.0,2640940.0,899435.0
BBIK,20260513-bbik-fs-1q2026-th.pdf,CF,baht,11,รายการที่ไม่ใช่เงินสด,หมายเหตุประกอบงบการเงินเป็ นส่วนหนึ8งของงบการเงินระหว่างกาลนีD,หมายเหตุประกอบงบการเงินเป็ นส่วนหนึ8งของงบการเงินระหว่างกาลนีD,,,0.478,,,,9.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,ก ําไร (ขาดทุน) ก ่อนภาษี,ก ําไร (ขาดทุน) ก ่อนภาษี,,,0.783,7331.0,1776.0,-380.0,-1687.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,ค ่าเสืCอมราคาและค ่าตัดจําหน่าย,ค ่าเสืCอมราคาและค ่าตัดจําหน่าย,DEPRECIATION_AMORTISATION,DEPRECIATION_AMORTISATION,1.0,15251.0,14000.0,1315.0,1600.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,ผลขาดทุนด้านเครดิตทีคC าดว่าจะเก ิดขึAน (โอนกลับ),ผลขาดทุนด้านเครดิตทีคC าดว่าจะเก ิดขึAน (โอนกลับ),,,0.894,189.0,-6.0,,-6.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,ก ําไรจากการจําหน่ายและตัดจําหน่ายสินทรัพย์,ก ําไรจากการจําหน่ายและตัดจําหน่ายสินทรัพย์,,,0.655,-2.0,-11.0,-2.0,-6.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,การปรับลดสินค ้าคงเหลือเป็ นมูลค ่าสุทธิทจีC ะได้รับ,การปรับลดสินค ้าคงเหลือเป็ นมูลค ่าสุทธิทจีC ะได้รับ,,,0.56,11.0,13.0,,
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,ประมาณการหนีสA ินสําหรับผลประโยชน์พนักงาน,ประมาณการหนีสA ินสําหรับผลประโยชน์พนักงาน,EMPLOYEE_BENEFIT_PROVISION,EMPLOYEE_BENEFIT_PROVISION,1.0,633.0,540.0,166.0,48.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,รายได้ทางการเงิน,รายได้ทางการเงิน,FINANCE_INCOME,FINANCE_INCOME,1.0,,,-13508.0,-12599.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,ต้นทุนทางการเงิน,ต้นทุนทางการเงิน,FINANCE_COST,FINANCE_COST,1.0,1365.0,1566.0,2445.0,2854.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,ในสินทรัพย์และหนีสA ินดําเนินงาน,ก ําไร (ขาดทุน) จากการด ําเนินงานก ่อนการเปลียC นแปลง ในสินทรัพย์และหนีสA ินดําเนินงาน,PROFIT_BEFORE_WC_CHANGE,PROFIT_BEFORE_WC_CHANGE,0.952,24778.0,17878.0,-9964.0,-9796.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,ลูกหนีกA ารค ้าและลูกหนีหA มุนเวียนอืนC,ลูกหนีกA ารค ้าและลูกหนีหA มุนเวียนอืนC,TRADE_RECEIVABLES,TRADE_RECEIVABLES,1.0,-21156.0,-24894.0,2377.0,732.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,สินค ้าคงเหลือ,สินค ้าคงเหลือ,INVENTORY,INVENTORY,1.0,-200528.0,-165305.0,-2.0,22.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,สินทรัพย์หมุนเวียนอืนC,สินทรัพย์หมุนเวียนอืนC,OTHER_CURRENT_ASSETS,OTHER_CURRENT_ASSETS,1.0,-843.0,-2172.0,,3.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,สินทรัพย์ไ ม่หมุนเวียนอืนC,สินทรัพย์ไ ม่หมุนเวียนอืนC,OTHER_NONCURRENT_ASSETS,OTHER_NONCURRENT_ASSETS,1.0,38.0,101.0,,18.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,เจ้าหนีกA ารค ้าและเจ้าหนีหA มุนเวียนอืนC,เจ้าหนีกA ารค ้าและเจ้าหนีหA มุนเวียนอืนC,TRADE_PAYABLES,TRADE_PAYABLES,1.0,-37935.0,78629.0,-3663.0,-961.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,หนีสA ินหมุนเวียนอืนC,หนีสA ินหมุนเวียนอืนC,OTHER_CURRENT_LIAB,OTHER_CURRENT_LIAB,1.0,511.0,1653.0,295.0,63.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,จ่ายผลประโยชน์พนักงาน,จ่ายผลประโยชน์พนักงาน,,,0.689,,-233.0,,
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,เงินสดสุทธิใช้ไปในกิจกรรมดําเน ินงาน,เงินสดสุทธิใช้ไปในกิจกรรมดําเน ินงาน,CF_OPERATING_BEFORE_ITEMS,CF_OPERATING_BEFORE_ITEMS,1.0,-235135.0,-94343.0,-10957.0,-9919.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,จ่ายภาษีเงินได้,จ่ายภาษีเงินได้,,,0.875,-1229.0,-1724.0,-213.0,-291.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,รับค ืนภาษีเงินได้,รับค ืนภาษีเงินได้,,,0.741,709.0,,709.0,
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,9,กระแสเงินสดจากกิจกรรมดำเนินงาน,เงินสดสุทธิใช้ไปในกิจกรรมดําเน ินงาน,เงินสดสุทธิใช้ไปในกิจกรรมดําเน ินงาน,CF_OPERATING,CF_OPERATING,1.0,-235655.0,-96067.0,-10461.0,-10210.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดจ่ายให้กยืู้ มระยะสัAนแก ่บริษทั ย่อย,เงินสดจ่ายให้กยืู้ มระยะสัAนแก ่บริษทั ย่อย,SHORT_TERM_LOANS_RELATED,SHORT_TERM_LOANS_RELATED,0.9,,,-383438.0,-364112.0
PRG,20260513-prg-fs-1q2026-th.pdf,CF,thousand,10,กระแสเงินสดจากกิจกรรมลงทุน,เงินสดรับช ําระจากเงินให้กยืู้ มระยะสัAนแก ่บริษทั ย่อย,เงินสดรับช ําระจากเงินให้กยืู้ มระยะสัAนแก ่บริษทั ย่อย,,,0.783,,,157415.0,249130.0
